name,write_execute_size,number_total_entropy,max_total_entropy,min_total_entropy,delta_total_entropy,mean_total_entropy,median_total_entropy,variance_total_entropy,stdev_total_entropy,number_oep_section_entropy,max_oep_section_entropy,min_oep_section_entropy,delta_oep_section_entropy,mean_oep_section_entropy,median_oep_section_entropy,variance_oep_section_entropy,stdev_oep_section_entropy,initial_iat_dll,initial_iat_func,initial_iat_malicious_func,reconstructed_iat_dll,reconstructed_iat_func,reconstructed_iat_malicious_func,initial_iat_called_generic_func,initial_iat_called_malicious_func,initial_iat_called_all_func,dynamic_called_generic_func,dynamic_called_malicious_func,dynamic_called_all_func,discovered_called_generic_func,discovered_called_malicious_func,discovered_called_all_func,number_add_exec_permission,number_add_write_permisison,executed_byte_0,executed_byte_1,executed_byte_2,executed_byte_3,executed_byte_4,executed_byte_5,executed_byte_6,executed_byte_7,executed_byte_8,executed_byte_9,executed_byte_10,executed_byte_11,executed_byte_12,executed_byte_13,executed_byte_14,executed_byte_15,executed_byte_16,executed_byte_17,executed_byte_18,executed_byte_19,executed_byte_20,executed_byte_21,executed_byte_22,executed_byte_23,executed_byte_24,executed_byte_25,executed_byte_26,executed_byte_27,executed_byte_28,executed_byte_29,executed_byte_30,executed_byte_31,executed_byte_32,executed_byte_33,executed_byte_34,executed_byte_35,executed_byte_36,executed_byte_37,executed_byte_38,executed_byte_39,executed_byte_40,executed_byte_41,executed_byte_42,executed_byte_43,executed_byte_44,executed_byte_45,executed_byte_46,executed_byte_47,executed_byte_48,executed_byte_49,executed_byte_50,executed_byte_51,executed_byte_52,executed_byte_53,executed_byte_54,executed_byte_55,executed_byte_56,executed_byte_57,executed_byte_58,executed_byte_59,executed_byte_60,executed_byte_61,executed_byte_62,executed_byte_63,GetProcAddress,LoadLibrary,Exitprocess,GetModuleHandle,VirtualAlloc,VirtualFree,GetModuleFilename,CreateFile,RegQueryValueEx,MessageBox,GetCommandLine,VirtualProtect,GetStartupInfo,GetStdHandle,RegOpenKeyEx
77958de701e308745b585c20c67a1e1befd164238e6eb9ddb1a8012e5a69ef90,-1,4502,7.007414056896526,4.465527016641678,2.5418870402548484,6.381254313468407,6.66627011309224,0.3284471037944629,0.5731030481461976,3701,6.487112006652118,6.438989977315428,0.04812202933668974,6.487024070217378,6.487112006652118,4.111934939210887e-06,0.0020277906546808245,7,158,1,0,101,0,89,1,90,19,0,19,750,2,752,-1,-1,129,236,132,1,0,0,83,86,87,51,219,104,1,128,0,0,137,92,36,24,199,68,36,16,152,145,64,0,137,92,36,32,198,68,36,20,32,255,21,160,112,64,0,255,21,156,112,64,0,37,255,255,255,191,102,61,6,0,163,12,55,66,0,116,398,0,0,0,0,0,0,0,0,0,0,1,0,5,0
5524ca02c5f2cc4add6ef62eda26ce11c2d3ef5560f472a274d3c3a2f2c68e86,-1,6833,6.5522082956003285,3.2429391267294436,3.309269168870885,5.643011212206022,5.682588331271796,0.09420316991769838,0.30692534909599495,1,6.690521804311472,6.690521804311472,0.0,-1.0,-1.0,-1.0,-1.0,1,80,5,4,113,1,43,4,47,5,0,5,342,3,345,-1,-1,232,192,100,0,0,139,255,85,139,236,131,236,16,161,132,214,68,0,131,101,248,0,131,101,252,0,83,87,191,78,230,64,187,187,0,0,255,255,59,199,116,13,161,132,214,68,0,131,101,248,0,131,101,252,0,83,87,191,78,230,64,187,187,0,151,0,0,0,2,0,0,0,0,0,0,8,0,12,0
71acc9e68e019bd99d89f1bc2efa859bdb16b13cb69abb02dba8b993265aed6e,-1,10092,6.194871436295986,4.697385956556579,1.4974854797394066,5.76405246108373,5.781800159719099,0.01999697316916093,0.14141065436932582,9898,5.922505227638296,5.62013220594106,0.30237302169723623,5.922106247662101,5.922505227638296,7.669169010114673e-05,0.0087573791799343,1,39,4,6,93,1,28,4,32,1,0,1,454,3,457,-1,-1,233,123,222,255,255,131,236,8,139,68,36,8,141,92,36,12,137,4,36,137,92,36,4,233,9,0,0,0,139,4,36,139,92,36,4,129,236,128,0,0,0,131,228,240,137,68,36,120,137,92,36,124,189,96,231,123,0,141,156,36,104,0,255,255,93,0,0,0,1082,30,0,0,0,0,0,0,0,5,0
7382318f5904040997bf14967bce3df6b323bf03901976df75a9b0e822dc5db8,-1,2569,6.925457306302567,3.164986474551164,3.760470831751403,5.698611645474953,6.032601168498242,0.6221160384328878,0.7887433286138703,2124,6.596075435654808,5.774969599932024,0.8211058357227845,6.525299879721974,6.526435326258161,0.0008137056645001067,0.028525526542030853,11,348,4,3,330,5,152,4,156,20,0,20,677,3,680,-1,-1,85,139,236,131,196,240,184,220,213,69,0,232,12,147,250,255,83,139,216,51,192,163,192,224,69,0,106,0,232,19,255,255,255,255,37,104,178,74,0,163,104,166,74,0,161,104,166,74,0,163,204,224,69,0,51,192,163,208,224,69,0,51,192,163,469,0,0,0,260,246,0,0,0,0,0,0,0,5,0
9aad01b3903645a13000c12c9a1dde28ae8afb1b5750dc8893437c134dfe1fb5,-1,4936,6.758172505370176,3.5152907654815895,3.2428817398885865,4.134667564791265,4.140956476989287,0.01150900196611183,0.10728001662057958,4831,5.871864503764522,4.095656719680061,1.7762077840844608,4.33042645420733,4.330357048356517,0.0005237511161659959,0.022885609368465502,2,112,2,0,69,0,38,2,40,4,0,4,264,1,265,-1,-1,232,253,36,0,0,139,255,85,139,236,131,236,16,161,4,86,65,0,131,101,248,0,131,101,252,0,83,87,191,78,230,64,187,187,0,0,255,255,59,199,116,13,161,4,86,65,0,131,101,248,0,131,101,252,0,83,87,191,78,230,64,187,187,0,69,0,0,0,0,0,0,0,0,0,0,0,0,7,0
51e9ab106ca72189b724415ace85775bb907178d4621cb2ee123cad629f2e4a9,-1,2429,6.8987809083667475,2.8600711891252897,4.038709719241458,5.822753846740548,6.15750128091411,0.5701351110207323,0.7550729176845984,1975,6.557908437187268,6.068849501772913,0.48905893541435486,6.541628553007362,6.542474268734091,0.0003465110267455094,0.018614806653454916,13,386,4,5,426,5,161,4,165,41,0,41,927,4,931,-1,-1,85,139,236,131,196,240,184,152,204,70,0,232,216,156,249,255,83,139,216,51,192,163,192,208,70,0,106,0,232,19,255,255,255,255,37,164,162,75,0,163,104,150,75,0,161,104,150,75,0,163,204,208,70,0,51,192,163,208,208,70,0,51,192,163,645,0,0,0,126,14,0,0,0,0,0,96,0,5,0
8c80ec1c91dcd77ea0be5d0e53e289a6bc0ed764a12f9262ba979f579bb25591,-1,2432,6.905072717548395,2.8600711891252897,4.045001528423105,5.814923375305917,6.1472156144636365,0.5643265112703241,0.7512166872949003,1978,6.557908437187268,6.068849501772913,0.48905893541435486,6.541629835690466,6.542474268734091,0.0003459862970392266,0.018600706896223774,13,386,4,5,426,5,161,4,165,41,0,41,928,4,932,-1,-1,85,139,236,131,196,240,184,152,204,70,0,232,216,156,249,255,83,139,216,51,192,163,192,208,70,0,106,0,232,19,255,255,255,255,37,164,162,75,0,163,104,150,75,0,161,104,150,75,0,163,204,208,70,0,51,192,163,208,208,70,0,51,192,163,645,0,0,0,122,12,0,0,0,0,0,96,0,5,0
a0a852b41f958b732bbbc16c41fc5958f8ae673fe963087e96340ed908b73214,-1,1555,7.920891750885995,3.0908929449871962,4.829998805898799,5.0240858049542005,5.639535359442999,0.7179455585043804,0.8473166813561387,1555,6.421985362440296,4.344769693192593,2.0772156692477024,5.5013500053221325,6.421985362440296,1.0650148599885823,1.0319955716903935,8,149,1,0,9,0,0,0,0,4,0,4,614,2,616,-1,-1,232,240,6,0,0,139,255,85,139,236,131,236,20,131,101,244,0,131,101,248,0,161,4,128,8,1,86,87,191,78,230,64,187,190,0,0,255,255,59,199,116,4,161,4,128,8,1,86,87,191,78,230,64,187,190,0,0,255,255,59,199,116,4,141,63,0,0,0,0,0,0,0,0,0,0,0,0,9,0
d9aa69161f9b781e377776b06693794d1c74fb9c5d0e126f37556275b1821802,-1,1527,7.921370591660244,3.0814908524765072,4.839879739183736,4.97023320153368,5.563733851773643,0.6786488737334349,0.8238014771372013,1527,6.364903004139404,4.272023900804488,2.0928791033349166,5.417608469818141,6.364903004139404,1.085508060962584,1.0418771813234917,8,149,1,0,9,0,0,0,0,4,0,4,614,2,616,-1,-1,232,240,6,0,0,139,255,85,139,236,131,236,20,131,101,244,0,131,101,248,0,161,4,128,62,0,86,87,191,78,230,64,187,190,0,0,255,255,59,199,116,4,161,4,128,62,0,86,87,191,78,230,64,187,190,0,0,255,255,59,199,116,4,141,63,0,0,0,0,0,0,0,0,0,0,0,0,9,0
8bba0faf5bbacb0b74befd2a265f4672d76b44bdc4862c0bd86d14024635eeaf,-1,1429,7.869320433049867,3.009115281012103,4.860205152037764,4.899318567831555,5.55033272964772,0.7319596010160507,0.8555463757249228,1429,6.360725987411249,4.272023900804489,2.0887020866067605,5.352152857982257,6.360725987411249,1.0900853328119333,1.0440715170963786,8,149,1,0,9,0,0,0,0,4,0,4,614,2,616,-1,-1,232,240,6,0,0,139,255,85,139,236,131,236,20,131,101,244,0,131,101,248,0,161,4,128,200,0,86,87,191,78,230,64,187,190,0,0,255,255,59,199,116,4,161,4,128,200,0,86,87,191,78,230,64,187,190,0,0,255,255,59,199,116,4,141,63,0,0,0,0,0,0,0,0,0,0,0,0,9,0
bdda59259acb860fde79314444343d65a797a50bbd0708ba26aec89d6aae227a,-1,463,7.325993124652393,2.148265047638112,5.177728077014281,4.05340096642115,4.4758596458457385,1.2466949434372585,1.1165549442088636,357,7.730139768285576,7.730139768285576,0.0,7.730139768285576,7.730139768285576,0.0,0.0,1,2,1,5,134,3,1,1,2,22,0,22,642,3,645,-1,-1,96,232,0,0,0,0,131,205,255,49,219,94,141,190,250,31,255,255,87,102,129,135,0,0,0,0,0,0,129,198,179,1,0,0,235,10,102,129,135,0,0,0,0,0,0,129,198,179,1,0,0,235,10,1,219,117,7,139,30,131,238,252,17,219,169,0,0,0,5,3,0,0,0,0,0,0,0,5,0
4fe304e1ceef6b6a6cd174669f74707f5d832911fc7cbc6a07e50c84d1703c4f,-1,1426,7.860147071950751,3.0947928394644544,4.765354232486296,4.98412679272346,5.657419525588522,0.7525134245841519,0.8674753164120302,1426,6.434831525842524,4.344769693192593,2.0900618326499307,5.4246951560721595,6.434831525842524,1.0911138032708727,1.0445639297194178,8,149,1,0,9,0,0,0,0,4,0,4,611,2,613,-1,-1,232,240,6,0,0,139,255,85,139,236,131,236,20,131,101,244,0,131,101,248,0,161,4,128,7,1,86,87,191,78,230,64,187,190,0,0,255,255,59,199,116,4,161,4,128,7,1,86,87,191,78,230,64,187,190,0,0,255,255,59,199,116,4,141,63,0,0,0,0,0,0,0,0,0,0,0,0,9,0
f1e8c4d3c0ad964b781157e737ccc4367ac83bbbc6447897967ed323a2d32a0c,-1,1447,7.868195683392278,3.091075933582289,4.777119749809989,4.9436764865926595,5.56687498923259,0.6894717661124198,0.8303443659786099,1447,6.369422340428292,4.277975621535317,2.091446718892975,5.37332516950882,6.369422340428292,1.091389450684436,1.044695865160974,8,149,1,0,9,0,0,0,0,4,0,4,611,2,613,-1,-1,232,240,6,0,0,139,255,85,139,236,131,236,20,131,101,244,0,131,101,248,0,161,4,128,234,0,86,87,191,78,230,64,187,190,0,0,255,255,59,199,116,4,161,4,128,234,0,86,87,191,78,230,64,187,190,0,0,255,255,59,199,116,4,141,63,0,0,0,0,0,0,0,0,0,0,0,0,9,0
841ce7f81f9a7e7fb55e185c2cd20b3f535011e4bcd510efc3128027b19c77fd,-1,1381,7.129379336802627,3.922375036125716,3.207004300676911,5.748406141500157,5.483765241629015,1.4331721276507374,1.1971516727845046,692,6.470609520714095,4.501467880199449,1.9691416405146454,6.447760483297244,6.470609520714095,0.044373781075956825,0.2106508511161463,7,164,1,0,104,0,103,1,104,23,0,23,743,1,744,-1,-1,129,236,236,3,0,0,83,85,86,87,51,219,191,40,149,64,0,104,1,128,0,0,137,92,36,20,139,235,255,21,112,145,64,0,139,53,172,144,64,0,141,68,36,44,15,87,15,87,192,137,92,36,64,80,102,15,19,132,36,68,1,0,0,199,172,0,0,0,0,0,0,0,0,0,0,0,0,5,0
bbc21ead00fd6f513c18d6b185082cd04583d1ccb2862732c5535b8eb37d53a3,-1,1454,7.8694113850363205,3.0854219604844797,4.783989424551841,4.993238151053054,5.657939213338887,0.7531852041158996,0.8678624338660474,1454,6.441821994390035,4.344769693192594,2.097052301197441,5.44782113774265,6.441821994390035,1.0966649151013153,1.0472177018659088,8,149,1,0,9,0,0,0,0,4,0,4,614,2,616,-1,-1,232,240,6,0,0,139,255,85,139,236,131,236,20,131,101,244,0,131,101,248,0,161,4,128,19,1,86,87,191,78,230,64,187,190,0,0,255,255,59,199,116,4,161,4,128,19,1,86,87,191,78,230,64,187,190,0,0,255,255,59,199,116,4,141,63,0,0,0,0,0,0,0,0,0,0,0,0,9,0
aaf61ffd433aa50c224ee70649d8543dd6377f036a0a4178bbdfe3536a4575a5,-1,2062,6.074402881650616,4.39329834270787,1.681104538942746,5.346782331220912,5.473399649924823,0.15611948393211422,0.3951195818130433,1498,6.4377402457186665,6.338220071065103,0.09952017465356366,6.33828650642869,6.338220071065103,6.611658987367033e-06,0.0025713146418451073,6,216,5,0,71,0,51,3,54,3,0,3,331,1,332,-1,-1,106,96,104,248,155,70,0,232,6,22,0,0,104,28,98,65,0,100,161,0,0,0,0,80,139,68,36,16,137,108,36,16,141,108,36,16,43,224,83,86,87,139,69,248,137,101,232,80,139,69,252,199,69,252,255,255,255,255,137,69,248,141,69,240,71,0,0,0,0,0,0,0,0,0,0,0,0,5,0
4cc01e8d7051494d6e9401f82cef1ff36fd573144edb8aa547d4692eb76a9632,-1,1481,7.90984048680832,3.040560330553672,4.869280156254648,4.986681322293895,5.648651167763552,0.7684028398648574,0.8765858998779625,1481,6.437636204234732,4.344769693192594,2.0928665110421374,5.463707039306088,6.437636204234732,1.089994151560588,1.0440278499927997,8,149,1,0,9,0,0,0,0,4,0,4,614,2,616,-1,-1,232,240,6,0,0,139,255,85,139,236,131,236,20,131,101,244,0,131,101,248,0,161,4,128,59,1,86,87,191,78,230,64,187,190,0,0,255,255,59,199,116,4,161,4,128,59,1,86,87,191,78,230,64,187,190,0,0,255,255,59,199,116,4,141,63,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0a9668442ba25c144be0efe0348d32c9376af8d5729741eeeaf9dd4ba4a41099,-1,1484,7.910157158815797,3.077774338107234,4.832382820708563,4.995888791856702,5.643275765510215,0.7417919447151513,0.8612734436374729,1484,6.426312578530589,4.344769693192593,2.0815428853379956,5.458403724305723,6.426312578530589,1.0784741427088385,1.038496096626674,8,149,1,0,9,0,0,0,0,4,0,4,611,2,613,-1,-1,232,240,6,0,0,139,255,85,139,236,131,236,20,131,101,244,0,131,101,248,0,161,4,128,5,1,86,87,191,78,230,64,187,190,0,0,255,255,59,199,116,4,161,4,128,5,1,86,87,191,78,230,64,187,190,0,0,255,255,59,199,116,4,141,63,0,0,0,0,0,0,0,0,0,0,0,0,9,0
c785dd4c2c71d7438ecc628c0544a3d89c5aa5a258d8cf7107e57d3b717920f5,-1,1517,7.920757285224282,3.046451218477581,4.8743060667467,4.95228919912884,5.561629068338204,0.6995981169838067,0.8364198210132318,1517,6.370058079448324,4.277975621535317,2.0920824579130066,5.419636088075241,6.370058079448324,1.0853556990649076,1.0418040598235867,8,149,1,0,9,0,0,0,0,4,0,4,611,2,613,-1,-1,232,240,6,0,0,139,255,85,139,236,131,236,20,131,101,244,0,131,101,248,0,161,4,128,231,0,86,87,191,78,230,64,187,190,0,0,255,255,59,199,116,4,161,4,128,231,0,86,87,191,78,230,64,187,190,0,0,255,255,59,199,116,4,141,63,0,0,0,0,0,0,0,0,0,0,0,0,9,0
43ce833e235d033bb322611f4789a3d54037b9dbb23397748af2bf71addd4606,-1,1481,7.910356651095432,3.0586395298253612,4.85171712127007,4.939842839051507,5.557390074449288,0.6974262655811297,0.8351205096159056,1481,6.358274192814835,4.277975621535317,2.080298571279518,5.390240295726698,6.358274192814835,1.0770275733713808,1.0377993897528466,8,149,1,0,9,0,0,0,0,4,0,4,611,2,613,-1,-1,232,240,6,0,0,139,255,85,139,236,131,236,20,131,101,244,0,131,101,248,0,161,4,128,229,0,86,87,191,78,230,64,187,190,0,0,255,255,59,199,116,4,161,4,128,229,0,86,87,191,78,230,64,187,190,0,0,255,255,59,199,116,4,141,63,0,0,0,0,0,0,0,0,0,0,0,0,9,0
a14175927d8c630b1d7a747aae2b6ad1918d84f7c03f67ab513cbbeb352d8de9,-1,1449,7.868270685627733,3.1008120418420173,4.767458643785716,4.995844902929892,5.659268477388028,0.7461434169083722,0.863795934760272,1449,6.439136242748106,4.319572372025391,2.1195638707227147,5.430986766855464,6.439136242748106,1.1206922149146996,1.0586275147164368,8,149,1,0,9,0,0,0,0,4,0,4,611,2,613,-1,-1,232,240,6,0,0,139,255,85,139,236,131,236,20,131,101,244,0,131,101,248,0,161,4,128,46,1,86,87,191,78,230,64,187,190,0,0,255,255,59,199,116,4,161,4,128,46,1,86,87,191,78,230,64,187,190,0,0,255,255,59,199,116,4,141,63,0,0,0,0,0,0,0,0,0,0,0,0,9,0
01cc57094a915b6ab00016d9c2e94db06271aab164bf18466d3ae6003c826365,-1,602,6.78169684273354,0.876111891209614,5.905584951523926,1.6361997980172311,0.927501860294899,0.7233966501558715,0.8505272777259243,240,7.567278325573079,6.313937276626758,1.2533410489463206,6.319159530997368,6.313937276626758,0.00654526577072443,0.08090281682812057,5,9,4,3,132,1,3,2,5,10,0,10,591,2,593,-1,-1,96,190,0,96,64,0,141,190,0,176,255,255,87,235,11,139,30,131,238,252,17,219,114,237,138,6,70,136,7,71,1,219,117,7,136,7,71,1,219,117,7,114,237,138,6,70,136,7,71,1,219,117,7,114,237,138,6,70,136,7,71,1,219,117,169,0,0,0,0,0,0,0,0,0,0,4,0,5,0
