name,write_execute_size,number_total_entropy,max_total_entropy,min_total_entropy,delta_total_entropy,mean_total_entropy,median_total_entropy,variance_total_entropy,stdev_total_entropy,number_oep_section_entropy,max_oep_section_entropy,min_oep_section_entropy,delta_oep_section_entropy,mean_oep_section_entropy,median_oep_section_entropy,variance_oep_section_entropy,stdev_oep_section_entropy,initial_iat_dll,initial_iat_func,initial_iat_malicious_func,reconstructed_iat_dll,reconstructed_iat_func,reconstructed_iat_malicious_func,initial_iat_called_generic_func,initial_iat_called_malicious_func,initial_iat_called_all_func,dynamic_called_generic_func,dynamic_called_malicious_func,dynamic_called_all_func,discovered_called_generic_func,discovered_called_malicious_func,discovered_called_all_func,number_add_exec_permission,number_add_write_permisison,executed_byte_0,executed_byte_1,executed_byte_2,executed_byte_3,executed_byte_4,executed_byte_5,executed_byte_6,executed_byte_7,executed_byte_8,executed_byte_9,executed_byte_10,executed_byte_11,executed_byte_12,executed_byte_13,executed_byte_14,executed_byte_15,executed_byte_16,executed_byte_17,executed_byte_18,executed_byte_19,executed_byte_20,executed_byte_21,executed_byte_22,executed_byte_23,executed_byte_24,executed_byte_25,executed_byte_26,executed_byte_27,executed_byte_28,executed_byte_29,executed_byte_30,executed_byte_31,executed_byte_32,executed_byte_33,executed_byte_34,executed_byte_35,executed_byte_36,executed_byte_37,executed_byte_38,executed_byte_39,executed_byte_40,executed_byte_41,executed_byte_42,executed_byte_43,executed_byte_44,executed_byte_45,executed_byte_46,executed_byte_47,executed_byte_48,executed_byte_49,executed_byte_50,executed_byte_51,executed_byte_52,executed_byte_53,executed_byte_54,executed_byte_55,executed_byte_56,executed_byte_57,executed_byte_58,executed_byte_59,executed_byte_60,executed_byte_61,executed_byte_62,executed_byte_63,GetProcAddress,LoadLibrary,Exitprocess,GetModuleHandle,VirtualAlloc,VirtualFree,GetModuleFilename,CreateFile,RegQueryValueEx,MessageBox,GetCommandLine,VirtualProtect,GetStartupInfo,GetStdHandle,RegOpenKeyEx
a018040b38dd3e221de0a54b117f2687,-1,7598,7.788809638808757,0.686079046627792,7.102730592180965,4.382618814473624,4.461946991532578,0.2470623538302571,0.4970536729873919,7384,7.578897844200307,1.7710160990481825,5.807881745152125,1.7718026485802996,1.7710160990481825,0.004568186669240424,0.0675883619363602,2,3,1,0,65,0,2,1,3,1,0,1,263,3,266,-1,-1,141,61,180,128,77,0,184,245,186,0,0,232,163,87,13,0,255,37,12,112,77,0,106,64,104,0,48,0,0,104,0,248,1,0,106,0,232,132,87,13,0,255,37,0,112,77,0,232,133,87,13,0,255,37,4,112,77,0,232,122,239,12,0,233,65,0,0,0,4,0,0,0,0,0,0,0,0,2,0
a03ad512511ee155d99923f9da6442b9,-1,1204,7.262397426002634,2.9208892279325482,4.341508198070086,3.854417320025396,2.9208892279325482,1.5615446500530439,1.249617801590968,93,2.258737400351499,0.44665522261374785,1.8120821777377512,0.4661399772130785,0.44665522261374785,0.03530797654704076,0.18790416851959607,9,142,1,1,65,0,38,2,40,1,0,1,430,1,431,-1,-1,144,144,144,144,144,96,144,184,0,16,64,0,144,187,208,199,64,0,144,185,116,101,165,80,144,144,144,133,192,144,144,144,116,44,144,144,144,144,144,144,49,8,144,144,144,144,144,64,144,144,144,144,144,64,64,144,144,144,144,144,144,144,64,144,65,0,0,0,0,0,0,0,0,0,0,0,0,5,0
a0949a4f1b967d6c84c7951db9a5e998,-1,521,4.9488059802310875,0.0,4.9488059802310875,2.828030550236998,3.1289201049679636,2.49633965795159,1.579980904299666,96,6.087171417180899,5.131358637328586,0.9558127798523133,6.077215034057438,6.087171417180899,0.009516438230510486,0.09755223334455489,8,84,1,1,94,0,2,0,2,21,0,21,653,2,655,-1,-1,85,139,236,106,255,104,152,49,64,0,104,48,38,64,0,100,161,0,0,0,0,80,100,137,37,0,0,0,0,131,236,104,83,86,87,137,101,232,51,219,137,93,252,106,2,255,21,248,48,64,0,89,131,13,24,69,64,0,255,131,13,28,69,64,129,0,0,0,0,0,0,0,0,0,0,0,0,5,0
a032ee0dcc649326206528052f8c13e4,-1,1346,7.030080820215086,4.806746733310508,2.223334086904578,5.988733951743622,6.291709026557766,0.23898071383766356,0.4888565370716276,1346,7.366099794791226,5.274158661755511,2.091941133035715,5.359046828784645,5.274158661755511,0.017796558443792524,0.1334037422405853,4,65,5,3,189,0,0,0,0,22,0,22,1080,2,1082,-1,-1,131,196,224,232,3,179,255,255,96,255,116,36,68,189,139,177,254,255,255,100,36,36,15,193,108,36,36,139,28,36,233,97,179,255,255,141,100,36,4,102,129,227,0,131,15,183,3,128,196,166,15,132,209,0,0,0,15,183,3,128,196,166,15,132,249,0,0,0,0,0,0,0,0,0,0,0,0,5,0
a00b2c937bdb50faa11f520850a0b4c9,-1,6635,7.370215021046354,6.1985867256532,1.1716282953931536,6.207567797609727,6.207436040944751,0.00023241041064461245,0.015245012648227368,6635,6.445971934672957,6.35609380915716,0.08987812551579655,6.356107355219785,6.35609380915716,1.2174947168399817e-06,0.0011034014305047741,6,95,3,3,89,0,50,3,53,6,0,6,820,2,822,-1,-1,85,137,229,106,255,104,220,24,65,0,104,216,93,64,0,100,255,53,0,0,0,0,100,137,37,0,0,0,0,131,236,80,83,86,87,137,101,232,104,0,0,0,2,232,128,65,0,0,139,68,36,4,195,89,163,204,91,65,0,232,149,1,0,0,331,0,0,0,16,0,0,0,0,0,0,0,0,17,0
a0745f94ea1d68d98f6648d82f4eedfc,-1,1204,7.234721368663029,2.9208892279325482,4.313832140730481,3.854756494110089,2.9208892279325482,1.5627439112368329,1.250097560687498,93,2.2281746913599427,0.4518225121434503,1.7763521792164925,0.4709230732102943,0.4518225121434503,0.03392932327534604,0.1841991402676626,9,142,1,1,65,0,38,2,40,1,0,1,430,1,431,-1,-1,144,144,144,96,144,144,144,184,0,16,64,0,144,144,106,4,144,144,144,144,144,144,95,144,131,248,0,144,144,144,144,116,81,144,144,144,187,208,199,64,0,144,144,144,137,217,144,144,144,41,193,144,144,144,144,144,144,49,210,144,144,144,144,144,65,0,0,0,0,0,0,0,0,0,0,0,0,5,0
a073659bbe0851f51b290d7c56b42e2f,-1,3042,7.919110583037261,2.6821612098588052,5.236949373178456,5.896058936126157,6.318509407385173,1.6357468316478772,1.2789631861972717,2646,6.288304913841004,4.864158765420465,1.4241461484205384,4.870120363599096,4.870578765237062,0.0007656823061724187,0.02767096503869026,10,15,1,3,445,4,5,1,6,20,1,21,897,3,900,-1,-1,96,233,61,4,0,0,233,20,0,0,0,191,25,151,38,203,186,223,115,151,219,187,99,144,38,132,15,191,242,232,20,0,0,0,190,39,233,61,226,102,139,209,94,129,218,57,160,129,203,139,238,129,199,103,214,83,148,186,105,136,66,69,178,113,517,0,0,0,32,37,0,0,0,0,0,0,0,5,0
a024704746d428c2b4c49863394de957,-1,1241,7.540357044768538,0.4812685997080456,7.0590884450604925,2.5057278343101146,3.0160218626934086,1.1557318809241017,1.0750497109083383,977,7.775576449983634,3.4413967335908477,4.334179716392787,3.4968633303822094,3.4413967335908477,0.2018047620196635,0.44922684917496136,3,5,1,1,107,1,1,1,2,1,0,1,326,1,327,-1,-1,96,190,0,176,64,0,141,190,0,96,255,255,87,131,205,255,235,16,139,30,131,238,252,17,219,114,237,139,30,131,238,252,17,219,114,237,138,6,70,136,7,71,1,219,117,7,136,7,71,1,219,117,7,114,237,138,6,70,136,7,71,1,219,117,113,0,0,0,0,0,0,0,0,0,0,0,0,2,0
a0710227c72343fe91e9fd0f35607064,-1,1228,5.9435032570172135,0.0,5.9435032570172135,5.054608948887513,5.510497633618332,2.4017701386374184,1.5497645429669045,1,6.50253779139204,6.50253779139204,0.0,-1.0,-1.0,-1.0,-1.0,9,264,4,1,181,0,96,3,99,6,0,6,867,1,868,-1,-1,85,139,236,106,255,104,128,23,66,0,104,44,181,64,0,100,161,0,0,0,0,80,100,137,37,0,0,0,0,131,236,16,83,86,87,137,101,232,255,21,4,2,66,0,51,210,138,212,137,21,36,216,66,0,139,200,129,225,255,0,0,0,137,13,230,0,0,0,0,0,0,0,0,0,0,0,0,8,0
a06bc4761fa5cbc4a31cb350b7845ee8,-1,1325,6.638381408966739,1.0630815339959219,5.575299874970817,1.2157833242869833,1.14188047000882,0.0491678598997159,0.22173826891115547,924,6.819138071334889,0.9120903570924659,5.907047714242423,0.9337594344666158,0.9120903570924659,0.07770945358900484,0.27876415406039,4,11,4,6,119,0,3,5,8,7,0,7,848,4,852,-1,-1,104,214,102,220,58,193,4,36,33,195,104,120,220,58,58,193,4,36,41,195,104,220,186,26,120,193,4,36,49,195,104,176,201,219,58,193,4,36,1,195,104,243,229,196,173,193,4,36,29,195,51,192,57,68,36,12,118,21,104,173,243,167,202,193,127,0,0,0,2,2,0,0,0,0,0,16,0,2,0
a048e39496d27b00d1d424d88dcfd701,-1,1353,7.845770684706904,4.803357918968935,3.0424127657379696,5.926912428648817,5.7881050686107205,0.35806399404672135,0.5983844868031936,1247,5.847428847713812,0.17914688026350697,5.668281967450305,3.5025612108500943,4.629722179442194,4.085619070243634,2.0212914362465484,1,6,4,15,227,4,2,4,6,30,0,30,924,4,928,-1,-1,104,250,186,65,0,232,140,167,1,0,96,102,199,4,36,192,93,137,116,36,28,198,4,36,125,156,156,156,141,100,36,40,233,254,233,255,255,141,52,245,255,193,122,96,15,141,179,13,0,0,156,102,199,4,36,14,110,137,44,36,102,137,237,96,242,0,0,0,22,28,0,0,0,0,0,16,0,5,0
a02fc608673b0cf7394fca39a007d7d9,-1,624,7.88505654179223,0.22077006211258832,7.664286479679642,5.2717498629722375,5.547189044406329,2.6567400574496576,1.6299509371295988,500,7.891310507360736,0.2050805647571533,7.686229942603583,5.5490267880357464,5.6974643437406955,2.9375398065632474,1.713925262828939,2,9,4,3,103,4,2,5,7,1,0,1,336,4,340,-1,-1,232,139,18,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,114,0,0,0,4,4,0,0,0,0,0,20,0,2,0
a0ae76bfc002a31543ea14dbfc5fa17b,-1,192316,7.706677543134265,0.8895420423160186,6.817135500818246,4.224741427856465,4.224858329697002,0.00018124873935061365,0.013462865198412026,192155,7.235691360451747,2.2024229710968997,5.033268389354847,2.2024491648903965,2.2024229710968997,0.0001318403928041359,0.01148217718048872,1,3,1,0,0,0,2,1,3,0,0,0,121,2,123,-1,-1,186,42,208,0,0,141,61,8,177,72,0,187,171,214,0,0,232,227,135,8,0,255,37,8,160,72,0,106,64,104,0,48,0,0,104,0,60,2,0,106,0,232,202,135,8,0,255,37,4,160,72,0,232,191,135,8,0,255,37,0,160,72,0,232,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0
a05c34e02650a8b7d01a17c275c87b17,-1,328,7.30758654895758,2.9208892279325482,4.386697321025032,3.6313708808467293,2.9208892279325482,1.36468489688939,1.168197285089034,19,2.2680242900041616,0.4478160838203307,1.820208206183831,0.5436165157247429,0.4478160838203307,0.17437673230836628,0.41758440141888237,9,142,1,1,65,0,38,2,40,1,0,1,432,1,433,-1,-1,144,96,144,144,144,144,184,0,16,64,0,144,144,187,208,199,64,0,144,185,246,120,29,126,133,192,144,144,144,144,144,116,45,144,144,144,144,144,49,8,144,144,144,144,144,144,144,64,144,144,64,144,144,144,64,144,144,144,144,144,144,64,144,144,65,0,0,0,0,0,0,0,0,0,0,0,0,5,0
a058069cbba15d88b47339cb57359dcc,-1,6480,7.920931063386464,0.5952814964628135,7.32564956692365,5.638191663653369,5.8082447909498045,1.1488833927000301,1.0718597822010256,6210,7.991262620724862,4.692726132388607,3.2985364883362545,4.978130745094446,4.770196031640415,0.5838903498054242,0.7641271816951837,6,9,2,4,172,3,4,2,6,8,0,8,855,3,858,-1,-1,96,190,21,32,65,0,141,190,235,239,254,255,87,137,229,141,156,36,128,193,255,255,49,192,80,57,220,117,251,80,57,220,117,251,80,57,220,117,251,80,57,220,117,251,80,57,220,117,251,80,57,220,117,251,80,57,220,117,251,80,57,220,117,251,646,0,0,0,8,0,0,0,0,0,0,16,0,16,0
a04fcdadf737108d0ce46a34a1b82e2d,-1,799,4.87778635322048,4.156079124568365,0.7217072286521153,4.474081914949218,4.601793117547317,0.03755696007440264,0.1937961817848913,1,4.766581687246584,4.766581687246584,0.0,-1.0,-1.0,-1.0,-1.0,8,101,4,0,65,0,0,0,0,1,0,1,475,3,478,-1,-1,85,139,236,184,0,24,0,0,232,93,34,0,0,81,141,76,36,4,43,200,27,192,247,208,35,200,139,196,37,0,240,255,255,59,200,114,10,45,0,16,0,0,133,0,235,233,59,200,114,10,139,193,89,148,139,0,137,4,36,195,83,86,87,139,65,0,0,0,0,0,0,0,0,0,0,0,0,2,0
a0f0b7af556fdb67d004457d7f6ab6b4,-1,96780,7.705313037075652,0.874195406692417,6.831117630383235,4.117272180111818,4.117959016089434,0.0006590859886956364,0.025672670073360822,96619,7.226639413268622,2.257463002450593,4.9691764108180285,2.2575144330844314,2.257463002450593,0.00025556789246245924,0.015986490936489448,1,3,1,0,0,0,2,1,3,0,0,0,127,2,129,-1,-1,141,21,36,177,72,0,187,150,99,0,0,184,97,99,0,0,191,16,101,0,0,232,249,137,8,0,255,37,0,160,72,0,106,64,104,0,48,0,0,104,0,180,0,0,106,0,232,236,137,8,0,255,37,4,160,72,0,232,237,137,8,0,255,37,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0
a05a244bafd1a7b77765bbe2d15c688b,-1,605,7.885322506943462,0.22077006211258832,7.664552444830873,5.254823206633242,5.362971986282148,2.729457660625583,1.6521070366733455,480,7.891521707306997,0.2050805647571533,7.686441142549843,5.541681394654873,5.697458709568098,3.050580654488,1.7465911526421976,2,9,4,3,103,4,2,5,7,1,0,1,335,4,339,-1,-1,232,139,18,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,114,0,0,0,4,4,0,0,0,0,0,20,0,2,0
a015610333316ee1dd534a2723acc5e5,-1,521,4.946108722339534,0.0,4.946108722339534,2.8331944106008797,3.145005581181563,2.49772458124083,1.580419115690781,96,6.087171417180899,5.131358637328586,0.9558127798523133,6.077215034057438,6.087171417180899,0.009516438230510486,0.09755223334455489,8,84,1,1,94,0,2,0,2,21,0,21,653,2,655,-1,-1,85,139,236,106,255,104,152,49,64,0,104,48,38,64,0,100,161,0,0,0,0,80,100,137,37,0,0,0,0,131,236,104,83,86,87,137,101,232,51,219,137,93,252,106,2,255,21,248,48,64,0,89,131,13,24,69,64,0,255,131,13,28,69,64,129,0,0,0,0,0,0,0,0,0,0,0,0,5,0
a06e629c0046269493b74de9f421ffe1,-1,7400,7.341411405424237,0.470156500465214,6.871254904959023,3.7387784816326293,3.821512615979105,0.2409065745890487,0.49082234524219526,7186,7.1037887754535145,1.7039847922470932,5.3998039832064215,1.7047362261440047,1.7039847922470932,0.004057595749659328,0.06369926019711161,2,3,1,0,65,0,2,1,3,1,0,1,265,3,268,-1,-1,141,13,84,163,74,0,187,129,16,0,0,141,61,140,161,74,0,141,53,140,161,74,0,232,133,117,10,0,255,37,12,144,74,0,106,64,104,0,48,0,0,104,0,192,1,0,106,0,232,108,117,10,0,255,37,8,144,74,0,232,97,117,10,0,65,0,0,0,4,0,0,0,0,0,0,0,0,2,0
a03fd196cc04ca424cd0971e2a0d73da,-1,1732,6.49725547119917,3.0111813720550415,3.486074099144129,5.028231864791138,5.136805606768037,0.27564873743199625,0.5250226065913698,1501,6.648757086100041,6.560721626035788,0.088035460064253,6.648698434894135,6.648757086100041,5.163385895219644e-06,0.0022723084947294555,2,53,4,1,65,0,28,4,32,1,0,1,394,2,396,-1,-1,85,139,236,106,255,104,224,96,64,0,104,148,68,64,0,100,161,0,0,0,0,80,100,137,37,0,0,0,0,131,236,88,83,86,87,137,101,232,255,21,76,96,64,0,51,210,138,212,137,21,240,156,64,0,139,200,129,225,255,0,0,0,137,13,65,0,0,0,4,0,0,0,0,0,0,0,0,5,0
a008a6590d69dabb9b3d3d126084ba06,-1,637,5.125713212649978,2.2181495418812505,2.9075636707687273,3.8189614534033587,3.6985658397267227,0.8627052273303186,0.9288192651588998,1,6.353296576388685,6.353296576388685,0.0,-1.0,-1.0,-1.0,-1.0,3,144,5,2,70,0,64,3,67,3,0,3,474,1,475,-1,-1,106,96,104,152,229,66,0,232,175,8,0,0,104,28,82,66,0,100,161,0,0,0,0,80,139,68,36,16,137,108,36,16,141,108,36,16,43,224,83,86,87,139,69,248,137,101,232,80,139,69,252,199,69,252,255,255,255,255,137,69,248,141,69,240,70,0,0,0,0,0,0,0,0,0,0,0,0,5,0
a0438a30ff819bb8fd73c29e2a057029,-1,2337,5.891559369858762,1.4177367918744979,4.473822577984264,3.3240039083307895,3.560931000671118,0.3266136430389612,0.5715012187554469,2004,4.990606494229885,3.0067596503575156,1.9838468438723695,3.007749593892382,3.0067596503575156,0.0019638963572566675,0.04431587026401115,6,55,1,0,65,0,0,0,0,1,0,1,374,2,376,-1,-1,104,20,0,0,0,104,0,0,0,0,104,184,86,64,0,232,252,15,0,0,255,37,252,81,64,0,131,196,12,104,0,0,0,0,232,245,15,0,0,255,37,44,82,64,0,163,188,86,64,0,104,0,0,0,0,104,0,16,0,0,104,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,2,0
a04a1281d8c0a0d0e96dc323f803f044,-1,641,7.88521976659461,0.22077006211258832,7.664449704482022,5.282991355140318,5.692278422406204,2.5903593075428533,1.6094593214936666,517,7.891469025944107,0.2050805647571533,7.6863884611869535,5.553817710857756,5.697458792678818,2.840861910662579,1.6854856601770836,2,9,4,3,103,4,2,5,7,1,0,1,335,4,339,-1,-1,232,139,18,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,114,0,0,0,4,4,0,0,0,0,0,20,0,2,0
