name,write_execute_size,number_total_entropy,max_total_entropy,min_total_entropy,delta_total_entropy,mean_total_entropy,median_total_entropy,variance_total_entropy,stdev_total_entropy,number_oep_section_entropy,max_oep_section_entropy,min_oep_section_entropy,delta_oep_section_entropy,mean_oep_section_entropy,median_oep_section_entropy,variance_oep_section_entropy,stdev_oep_section_entropy,initial_iat_dll,initial_iat_func,initial_iat_malicious_func,reconstructed_iat_dll,reconstructed_iat_func,reconstructed_iat_malicious_func,initial_iat_called_generic_func,initial_iat_called_malicious_func,initial_iat_called_all_func,dynamic_called_generic_func,dynamic_called_malicious_func,dynamic_called_all_func,discovered_called_generic_func,discovered_called_malicious_func,discovered_called_all_func,number_add_exec_permission,number_add_write_permisison,executed_byte_0,executed_byte_1,executed_byte_2,executed_byte_3,executed_byte_4,executed_byte_5,executed_byte_6,executed_byte_7,executed_byte_8,executed_byte_9,executed_byte_10,executed_byte_11,executed_byte_12,executed_byte_13,executed_byte_14,executed_byte_15,executed_byte_16,executed_byte_17,executed_byte_18,executed_byte_19,executed_byte_20,executed_byte_21,executed_byte_22,executed_byte_23,executed_byte_24,executed_byte_25,executed_byte_26,executed_byte_27,executed_byte_28,executed_byte_29,executed_byte_30,executed_byte_31,executed_byte_32,executed_byte_33,executed_byte_34,executed_byte_35,executed_byte_36,executed_byte_37,executed_byte_38,executed_byte_39,executed_byte_40,executed_byte_41,executed_byte_42,executed_byte_43,executed_byte_44,executed_byte_45,executed_byte_46,executed_byte_47,executed_byte_48,executed_byte_49,executed_byte_50,executed_byte_51,executed_byte_52,executed_byte_53,executed_byte_54,executed_byte_55,executed_byte_56,executed_byte_57,executed_byte_58,executed_byte_59,executed_byte_60,executed_byte_61,executed_byte_62,executed_byte_63,GetProcAddress,LoadLibrary,Exitprocess,GetModuleHandle,VirtualAlloc,VirtualFree,GetModuleFilename,CreateFile,RegQueryValueEx,MessageBox,GetCommandLine,VirtualProtect,GetStartupInfo,GetStdHandle,RegOpenKeyEx
367185b4c30692d374e333bcd9bad82545697f95,-1,4683,6.820358997400162,1.1510207563435466,5.669338241056615,1.695217946784694,1.3210658745987813,1.4587762142321183,1.2077980850424124,4408,6.820358997400162,1.2044329424333293,5.615926054966833,1.569490063138316,1.2351217691894965,1.327546202553192,1.1521919122061186,4,288,4,2,132,4,82,2,84,45,0,45,783,2,785,-1,-1,85,139,236,131,236,12,139,210,139,85,8,139,210,137,21,188,214,69,0,137,45,156,214,69,0,199,69,252,0,0,0,0,232,11,253,255,255,137,21,188,214,69,0,137,45,156,214,69,0,199,69,252,0,0,0,0,232,11,253,255,255,137,21,188,184,0,0,0,8,0,0,0,0,0,0,0,0,2,0
ef1528b39091ab7ccc5f4b09dc2da5c8b81a5c5f,-1,1658,6.5186987054817065,4.017471205570339,2.5012274999113675,6.237801020005412,6.516446942842632,0.4496141890946177,0.6705327651163795,1369,6.6123817183517115,6.112688038310912,0.4996936800407994,6.611995498284385,6.6123817183517115,0.000182991944279054,0.013527451507178061,4,120,4,26,410,0,89,4,93,197,0,197,1511,3,1514,-1,-1,85,139,236,106,255,104,240,129,0,32,104,32,78,0,32,100,161,0,0,0,0,80,100,137,37,0,0,0,0,131,236,88,83,86,87,137,101,232,255,21,16,129,0,32,51,210,138,212,137,21,44,206,0,32,139,200,129,225,255,0,0,0,137,13,695,0,0,0,137,0,0,0,0,0,0,28,0,14,0
752494bd15c355680ae4aa0c758316e030cd2400,-1,7582,7.053405161521676,2.8311228917775533,4.222282269744122,3.218032470400678,2.916058734589276,0.8425923372590575,0.9179282854662763,7343,6.571498636048956,5.735301273192828,0.8361973628561277,5.8276270950035505,5.837229966884425,0.0009703413516590338,0.031150302593378348,2,93,2,0,69,0,35,2,37,4,0,4,278,1,279,-1,-1,232,255,32,0,0,139,255,85,139,236,131,236,16,161,128,160,66,0,131,101,248,0,131,101,252,0,83,87,191,78,230,64,187,187,0,0,255,255,59,199,116,13,161,128,160,66,0,131,101,248,0,131,101,252,0,83,87,191,78,230,64,187,187,0,69,0,0,0,0,0,0,0,0,0,0,0,0,7,0
e82557a14bc4a24d531b0e381418da9fd688b177,5,1015,6.193303601803819,4.088620642058369,2.1046829597454497,5.750765990731734,6.025272340040892,0.3746571381043005,0.6120924261125116,598,6.587902543624216,6.289744098621713,0.2981584450025023,6.367565808417889,6.372672552651729,0.001145652502100687,0.03384748885959913,9,217,4,2,87,0,95,2,97,34,0,34,0,0,0,-1,-1,85,139,236,106,255,104,8,56,66,0,104,168,242,65,0,100,161,0,0,0,0,80,100,137,37,0,0,0,0,131,236,88,83,86,87,137,101,232,255,21,188,48,66,0,51,210,138,212,137,21,84,187,66,0,139,200,129,225,255,0,0,0,137,13,89,0,0,0,0,0,0,0,0,0,0,0,0,3,0
2379e26647a5bf56fae2fb6db25fedb311d7c99c,-1,3443,7.998934789275689,1.822982750678422,6.175952038597266,7.282239748983356,7.7378685734797745,1.2900537778523007,1.135805343292723,3338,6.642977802931537,6.149739552788789,0.49323825014274814,6.57776091387382,6.642977802931537,0.008876593032702388,0.09421567296741232,7,97,1,3,221,0,68,1,69,61,0,61,877,1,878,-1,-1,233,3,250,255,255,129,236,136,0,0,0,83,86,87,106,255,51,219,190,0,0,0,128,104,224,168,0,1,137,92,36,28,137,53,136,164,0,1,255,21,224,32,0,1,137,53,136,164,0,1,255,21,224,32,0,1,137,53,136,164,0,1,255,21,362,0,0,0,0,0,0,0,0,0,0,0,0,11,0
10bf0dc6632ad6b972392b83275ebc10eb4f9842,0,447,6.032649021617449,3.114027945559399,2.9186210760580504,4.712851665024434,5.245861604595639,0.8607500452103417,0.9277661586899695,31,6.595548709229366,6.516781962224359,0.07876674700500708,6.519322825030972,6.516781962224359,0.00020013549786292875,0.014146925385500863,4,111,4,1,71,0,56,3,59,7,0,7,0,0,0,-1,-1,232,210,87,0,0,139,255,85,139,236,131,236,16,161,8,32,65,0,131,101,248,0,131,101,252,0,83,87,191,78,230,64,187,187,0,0,255,255,59,199,116,13,161,8,32,65,0,131,101,248,0,131,101,252,0,83,87,191,78,230,64,187,187,0,80,0,0,0,0,0,0,0,0,0,0,0,0,3,0
5d1d2aedf478354d2c8450210b350cc981e9591d,0,447,6.032649021617449,3.114027945559399,2.9186210760580504,4.713104127521993,5.245861604595639,0.860701518343026,0.9277400057898905,31,6.595548709229366,6.516781962224359,0.07876674700500708,6.519322825030972,6.516781962224359,0.00020013549786292875,0.014146925385500863,4,111,4,1,71,0,56,3,59,7,0,7,0,0,0,-1,-1,232,210,87,0,0,139,255,85,139,236,131,236,16,161,8,32,65,0,131,101,248,0,131,101,252,0,83,87,191,78,230,64,187,187,0,0,255,255,59,199,116,13,161,8,32,65,0,131,101,248,0,131,101,252,0,83,87,191,78,230,64,187,187,0,81,0,0,0,0,0,0,0,0,0,0,0,0,3,0
643dcab86836047a0907a8e0fe650977a2519558,-1,359,6.613563587837697,2.8698621092098238,3.743701478627873,4.943384159349762,5.171463616407716,1.372748313259929,1.171643424109882,1,6.6914771922891845,6.6914771922891845,0.0,-1.0,-1.0,-1.0,-1.0,2,124,4,0,7,0,45,3,48,6,0,6,283,1,284,-1,-1,232,1,2,1,0,85,139,236,131,236,16,161,240,55,67,0,131,101,248,0,131,101,252,0,83,87,191,78,230,64,187,59,199,187,0,0,255,255,116,13,161,240,55,67,0,131,101,248,0,131,101,252,0,83,87,191,78,230,64,187,59,199,187,0,31,0,0,0,0,0,0,0,0,0,0,0,0,5,0
44ef7f1e211298608fef49072fe6c1e41e351656,-1,1007,6.47725366202706,3.302936317915039,3.174317344112021,5.553173467649317,5.402106706182244,0.8311470496384916,0.9116726658392756,473,6.353469822135782,6.093150932031725,0.26031889010405695,6.344505780655633,6.353469822135782,0.0022285079469617185,0.047207075179063133,5,98,1,0,177,0,56,1,57,46,0,46,0,0,0,-1,-1,255,21,104,146,64,0,177,34,56,8,116,2,64,128,56,0,116,16,56,8,116,6,64,128,56,0,117,246,56,8,116,6,64,128,56,0,117,246,56,8,116,6,64,128,56,0,117,246,56,8,116,6,64,128,56,0,117,246,56,8,116,6,64,128,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ff0a501df4fa58973785d06fcda0e182e31aaa56,-1,1355,6.188713871046879,2.690968163785318,3.497745707261561,4.970257380015517,5.478091691404598,0.986330375602455,0.9931416694522766,1250,6.52252688097581,5.190565052772192,1.3319618282036174,6.106548231509984,6.305372767452862,0.15299329511047866,0.39114357352573065,5,195,4,3,99,0,0,0,0,51,0,51,767,2,769,-1,-1,232,148,75,0,0,139,255,85,139,236,131,236,16,161,112,161,58,0,131,101,248,0,131,101,252,0,83,87,191,78,230,64,187,187,0,0,255,255,59,199,116,13,161,112,161,58,0,131,101,248,0,131,101,252,0,83,87,191,78,230,64,187,187,0,126,0,0,0,0,0,0,0,0,0,0,0,0,5,0
ddff6ee9dd2c28897ae6834343cba19762a5fd85,-1,499,7.870358501356758,0.8948574256869798,6.975501075669778,2.8896037327840776,0.9130045101144356,6.3159335020828,2.5131521048441936,196,7.912601848094414,2.625633324628997,5.286968523465417,4.847527875278466,2.863219678191255,6.093736039213648,2.468549379537231,4,6,1,1,161,4,2,2,4,33,1,34,0,0,0,-1,-1,96,190,0,144,65,0,141,190,0,128,254,255,199,135,8,199,1,0,180,132,8,9,87,131,205,255,235,14,139,30,131,238,252,17,219,114,237,139,30,131,238,252,17,219,114,237,138,6,70,136,7,71,1,219,117,7,136,7,71,1,219,117,7,114,191,0,0,0,2,0,0,0,0,0,0,0,0,0,0
7261901e62cbb206b0ecb90af72855e46e1e9309,-1,6014,4.930772931405031,0.38591515377477514,4.544857777630256,4.857032238147278,4.930772931405031,0.08724657686473634,0.29537531525964783,5655,5.08255345339311,0.30001983227249446,4.782533621120615,5.081707735688226,5.08255345339311,0.004044673357586042,0.06359774648197876,5,120,2,0,75,0,23,1,24,8,0,8,309,1,310,-1,-1,137,21,75,154,72,0,137,37,127,154,72,0,80,64,137,37,97,154,72,0,137,45,75,154,72,0,85,137,37,143,154,72,0,137,61,133,154,72,0,137,37,66,149,72,0,163,89,154,72,0,80,137,53,98,154,72,0,87,104,212,148,72,0,104,109,0,0,0,0,0,0,0,0,0,0,0,0,5,0
7c67f9a743bee478bfc8aa238e0486ff7292b1a7,-1,7261,6.809596208255223,4.478086816249145,2.331509392006078,6.746292011452632,6.789104889117381,0.09205484658761103,0.3034054162133745,7120,5.981961401824015,5.736254363770914,0.24570703805310146,5.981926892408558,5.981961401824015,8.4792062568579e-06,0.002911907666265862,2,39,4,12,106,0,22,5,27,58,0,58,0,0,0,-1,-1,86,83,131,236,20,131,61,44,0,70,0,2,139,68,36,36,116,10,199,5,44,0,70,0,2,0,0,0,131,248,2,116,18,131,248,1,116,66,139,68,36,40,199,68,36,4,1,0,0,0,137,68,36,8,139,68,36,32,137,4,36,232,124,6,186,0,0,0,2,1,0,0,0,0,0,10,0,0,0
d0cd4349b0eceedd28196101971c5614081a83ae,500,2533,7.792673875684264,0.2646205097384968,7.528053365945768,5.4593529205945925,5.001272558838847,2.9505276278729293,1.7177099952765396,2251,7.841520078282342,4.110407056370036,3.7311130219123063,6.071551680112125,6.663757229727416,0.8508870419056493,0.9224353863039131,5,45,1,1,98,1,8,1,9,29,1,30,0,0,0,-1,-1,84,184,61,0,0,0,137,44,36,185,20,0,0,0,137,229,141,101,164,106,11,104,168,20,68,0,104,157,20,68,0,46,232,15,255,255,255,144,255,37,128,175,64,0,131,248,0,15,133,122,17,0,0,106,12,104,190,20,68,0,104,179,20,68,98,0,0,0,3,0,0,0,0,0,0,0,0,0,0
2be4f33d75bec996cc77adf35837be36b2e207b7,500,6213,7.9997972855555854,2.8213570794163862,5.178440206139199,3.123537184389753,2.8317387352370256,0.6865761201887762,0.8285988898066279,6108,7.280977935084448,5.4799290613824505,1.8010488737019976,6.595808018771243,6.650320645176463,0.045760390922214574,0.21391678504085315,7,105,1,2,226,0,72,1,73,62,0,62,0,0,0,-1,-1,85,139,236,139,84,36,4,106,0,232,28,1,0,0,85,139,236,102,129,226,0,240,129,234,0,16,0,0,131,125,8,0,116,18,102,129,58,77,90,117,214,102,129,226,0,240,129,234,0,16,0,0,131,125,8,0,116,18,102,129,58,77,90,117,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1a7873c1e91003a210b2805d8ccc77ae7036c275,0,611,6.486969012201245,3.302936317915039,3.1840326942862056,5.095057837086033,5.400805300560485,0.8324097135241243,0.9123649015191917,77,6.353469822135782,6.093150932031725,0.26031889010405695,6.298404995900582,6.353469822135782,0.011268273814789455,0.10615212581380297,5,98,1,0,175,0,54,1,55,43,0,43,0,0,0,-1,-1,255,21,104,146,64,0,177,34,56,8,116,2,64,128,56,0,116,16,56,8,116,6,64,128,56,0,117,246,56,8,116,6,64,128,56,0,117,246,56,8,116,6,64,128,56,0,117,246,56,8,116,6,64,128,56,0,117,246,56,8,116,6,64,128,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d99af4b7a543f7cf819f8b0a8c26d9150b452a8b,0,5843,6.560694790614066,3.7728883543238387,2.787806436290227,6.494563289205978,6.560694790614066,0.14251534162949375,0.3775120417013128,5480,6.648137842194245,6.580652462666277,0.06748537952796863,6.580664777516556,6.580652462666277,8.310723448967092e-07,0.0009116316936662027,6,158,4,0,76,0,44,2,46,9,0,9,0,0,0,-1,-1,232,158,52,0,0,139,255,85,139,236,131,236,16,161,84,192,65,0,131,101,248,0,131,101,252,0,83,87,191,78,230,64,187,187,0,0,255,255,59,199,116,13,161,84,192,65,0,131,101,248,0,131,101,252,0,83,87,191,78,230,64,187,187,0,124,0,0,0,0,0,0,0,0,0,0,0,0,6,0
d17574367b19020364f9f02c45434be83a4ba2f7,-1,1051,7.81005297557215,4.245260961116174,3.5647920144559757,6.808078647578467,7.596005527867783,2.0981621692051506,1.4485034239535475,1051,7.811375776231193,4.245260961116174,3.566114815115019,6.808085005749716,7.596005527867783,2.0981748970567837,1.4485078173958137,1,6,4,4,166,3,2,4,6,36,1,37,0,0,0,-1,-1,96,232,3,0,0,0,96,232,0,0,0,0,131,196,4,139,108,36,252,232,139,2,0,0,96,106,64,104,0,16,0,0,104,0,0,8,0,106,0,255,149,253,3,0,0,139,248,87,141,157,23,3,0,0,141,133,118,4,0,0,87,80,255,211,266,0,0,0,3,5,0,0,0,0,0,2,0,0,0
2803293d6a561918688f927e8f1a471acbb002b2,-1,3844,7.9410892250003595,0.0,7.9410892250003595,6.280608052155043,7.309719004431726,3.1272790616216435,1.7684114514506073,3616,7.984821994553823,0.0,7.984821994553823,5.8219491606281615,5.826984268788389,2.0336049933930513,1.4260452283826945,3,44,4,17,428,5,26,4,30,242,1,243,1059,4,1063,-1,-1,85,139,236,106,255,104,128,238,68,0,104,204,32,64,0,100,161,0,0,0,0,80,100,137,37,0,0,0,0,131,236,88,83,86,87,137,101,232,255,21,56,64,64,0,51,210,138,212,137,21,196,211,69,0,139,200,129,225,255,0,0,0,137,13,586,0,0,0,13,10,0,0,0,0,0,18,0,13,0
fdb833d502b53be7659c18ac7fc52c4593a4bc82,101,9596,7.867574898728498,3.9846777242177405,3.8828971745107577,4.090718494901768,4.017661521178927,0.13077538158469715,0.3616287897619562,9258,7.890391666012623,0.9334380302142582,6.956953635798365,1.0201616060834764,0.9334380302142582,0.5886023056266485,0.7672042137701334,6,11,4,0,349,0,2,2,4,46,0,46,0,0,0,-1,-1,96,190,0,240,66,0,141,190,0,32,253,255,87,235,11,139,30,131,238,252,17,219,114,237,139,30,131,238,252,17,219,114,237,138,6,70,136,7,71,1,219,117,7,136,7,71,1,219,117,7,114,237,138,6,70,136,7,71,1,219,117,7,114,237,382,0,0,0,0,0,0,0,0,0,0,2,0,0,0
02910d22a681dbb99bcc4b6bbdbae0fb8380cbe1,-1,1931,5.621643034297054,1.8722119531188304,3.7494310811782237,4.1162865674697615,3.9739866429809956,0.9769674817912303,0.9884166539426732,534,5.77351630029307,5.222405104625389,0.5511111956676809,5.517679379396097,5.517753509760522,0.0002863833976375724,0.016922866117699224,6,72,1,10,108,0,10,1,11,39,0,39,884,5,889,-1,-1,84,88,85,137,229,131,236,72,130,45,88,160,64,0,220,135,125,252,131,199,166,135,77,252,1,249,131,53,242,160,64,0,128,135,77,252,1,249,135,69,252,43,5,78,160,64,0,131,37,170,161,64,0,88,131,201,179,106,0,191,116,164,64,0,117,0,0,0,8,1,0,0,0,0,0,4,0,2,0
79e1e8453bb7d72868c2f303ef7762a2b68fab1e,-1,312,6.441478873371366,3.256726184715214,3.1847526886561526,4.478992734661305,5.005432694217377,0.8139687712240827,0.9022021786850677,10,6.678693042834794,6.377241965677998,0.30145107715679664,6.407387073393678,6.377241965677998,0.009087275191899297,0.09532720069266325,3,143,4,1,65,0,36,3,39,1,0,1,337,1,338,-1,-1,85,139,236,106,255,104,48,194,71,0,104,244,200,70,0,100,161,0,0,0,0,80,100,137,37,0,0,0,0,131,236,16,83,86,87,137,101,232,255,21,160,161,71,0,51,210,138,212,137,21,188,44,73,0,139,200,129,225,255,0,0,0,137,13,65,0,0,0,0,0,0,0,0,0,0,0,0,5,0
86fc63619de00cab63b1fb9aed2b30122ab2a658,-1,1685,7.521267002663065,1.0203387885010882,6.500928214161977,6.375471678759935,7.357300000958071,5.26195393144767,2.2938949259823715,1424,7.835632588744439,7.3372014162936825,0.49843117245075685,7.4419816374176895,7.442691594516237,0.0001530548552844958,0.012371534071589335,16,606,5,4,249,0,141,4,145,38,0,38,574,3,577,-1,-1,104,142,74,179,13,232,122,223,0,0,87,82,233,136,25,255,255,81,86,190,98,77,126,37,156,102,15,193,246,190,32,12,212,44,83,210,207,102,129,247,149,89,85,80,184,0,0,0,0,102,129,255,186,120,210,215,15,189,243,80,139,116,36,40,317,0,0,0,18,0,0,0,0,0,0,20,0,9,0
093c0be0fe12697141c90905ab7714f44ea17298,-1,4132,7.151137639180231,0.8469603332869111,6.30417730589332,2.663944609254009,2.66806314537826,0.023826858481130753,0.15435951049783345,4132,5.803637642098224,5.391905687423999,0.41173195467422463,5.392005332137134,5.391905687423999,4.102691251206625e-05,0.0064052254068117116,1,2,1,15,136,4,1,1,2,50,3,53,603,4,607,-1,-1,235,3,85,139,236,129,236,0,16,0,0,184,0,0,64,0,185,0,16,0,0,186,0,0,64,0,137,69,132,137,141,80,255,255,255,137,149,124,255,255,255,232,4,0,0,0,88,137,133,84,255,255,255,139,0,133,192,116,3,139,69,132,3,133,173,0,0,0,1500,2992,0,0,0,0,0,8,0,2,0
